batch_id,run_number,cv_seed,train_seed,channel,signal_id,fold,subject,group,frequency,day,sound_level,target,true_idx,raw_pred_idx,adjusted_pred_idx,raw_conf,raw_is_corr,is_corr,raw_error_ms,adjusted_error_ms,adjustment_ms
20260626_200006,6,575104,730293,Ch2,10k:YM4aa_baseline_30,7,YM4aa,,10k,baseline,30,target1,41,41,41,0.5569241046905518,True,True,0.0,0.0,0.0
20260626_200006,6,575104,730293,Ch2,10k:YM4aa_baseline_30,7,YM4aa,,10k,baseline,30,target2,52,52,52,0.8814623355865479,True,True,0.0,0.0,0.0
20260626_200006,6,575104,730293,Ch2,10k:YM4aa_baseline_30,7,YM4aa,,10k,baseline,30,target3,64,64,64,0.6932433247566223,True,True,0.0,0.0,0.0
20260626_200006,6,575104,730293,Ch2,10k:YM4aa_baseline_30,7,YM4aa,,10k,baseline,30,target4,98,98,98,0.5922727584838867,True,True,0.0,0.0,0.0
20260626_200006,6,575104,730293,Ch2,10k:YM4aa_baseline_30,7,YM4aa,,10k,baseline,30,target5,116,116,116,0.5487397313117981,True,True,0.0,0.0,0.0
20260626_200006,6,575104,730293,Ch2,10k:YM4aa_baseline_30,7,YM4aa,,10k,baseline,30,target6,150,157,150,0.36546871066093445,False,True,0.2867198087431694,0.0,0.2867198087431694
20260626_200006,6,575104,730293,Ch2,10k:YM4aa_baseline_60,6,YM4aa,,10k,baseline,60,target1,31,31,31,0.952501654624939,True,True,0.0,0.0,0.0
20260626_200006,6,575104,730293,Ch2,10k:YM4aa_baseline_60,6,YM4aa,,10k,baseline,60,target2,43,44,43,0.6654283404350281,False,True,0.04095997267759563,0.0,0.04095997267759563
20260626_200006,6,575104,730293,Ch2,10k:YM4aa_baseline_60,6,YM4aa,,10k,baseline,60,target3,56,55,56,0.5869504809379578,False,True,0.04095997267759563,0.0,0.04095997267759563
20260626_200006,6,575104,730293,Ch2,10k:YM4aa_baseline_60,6,YM4aa,,10k,baseline,60,target4,89,89,89,0.7795605659484863,True,True,0.0,0.0,0.0
20260626_200006,6,575104,730293,Ch2,10k:YM4aa_baseline_60,6,YM4aa,,10k,baseline,60,target5,133,105,105,0.526779055595398,False,False,1.1468792349726775,1.1468792349726775,0.0
20260626_200006,6,575104,730293,Ch2,10k:YM4aa_baseline_60,6,YM4aa,,10k,baseline,60,target6,157,157,157,0.3964463472366333,True,True,0.0,0.0,0.0
20260626_200006,6,575104,730293,Ch2,10k:YM4aa_baseline_80,7,YM4aa,,10k,baseline,80,target1,30,30,30,0.5300871729850769,True,True,0.0,0.0,0.0
20260626_200006,6,575104,730293,Ch2,10k:YM4aa_baseline_80,7,YM4aa,,10k,baseline,80,target2,46,46,46,0.5101709961891174,True,True,0.0,0.0,0.0
20260626_200006,6,575104,730293,Ch2,10k:YM4aa_baseline_80,7,YM4aa,,10k,baseline,80,target3,75,75,75,0.7384343147277832,True,True,0.0,0.0,0.0
