batch_id,run_number,cv_seed,train_seed,channel,signal_id,fold,subject,group,frequency,day,sound_level,target,true_idx,raw_pred_idx,adjusted_pred_idx,raw_conf,raw_is_corr,is_corr,raw_error_ms,adjusted_error_ms,adjustment_ms
20260626_200006,8,772237,234124,Ch2,10k:YM4aa_baseline_30,3,YM4aa,,10k,baseline,30,target1,41,40,41,0.9338310360908508,False,True,0.04095997267759563,0.0,0.04095997267759563
20260626_200006,8,772237,234124,Ch2,10k:YM4aa_baseline_30,3,YM4aa,,10k,baseline,30,target2,52,52,52,0.8218069672584534,True,True,0.0,0.0,0.0
20260626_200006,8,772237,234124,Ch2,10k:YM4aa_baseline_30,3,YM4aa,,10k,baseline,30,target3,64,64,64,0.9088216423988342,True,True,0.0,0.0,0.0
20260626_200006,8,772237,234124,Ch2,10k:YM4aa_baseline_30,3,YM4aa,,10k,baseline,30,target4,98,98,98,0.9234402775764465,True,True,0.0,0.0,0.0
20260626_200006,8,772237,234124,Ch2,10k:YM4aa_baseline_30,3,YM4aa,,10k,baseline,30,target5,116,116,116,0.8893219828605652,True,True,0.0,0.0,0.0
20260626_200006,8,772237,234124,Ch2,10k:YM4aa_baseline_30,3,YM4aa,,10k,baseline,30,target6,150,182,182,0.6301504373550415,False,False,1.3107191256830601,1.3107191256830601,0.0
20260626_200006,8,772237,234124,Ch2,10k:YM4aa_baseline_60,3,YM4aa,,10k,baseline,60,target1,31,31,31,0.9031428694725037,True,True,0.0,0.0,0.0
20260626_200006,8,772237,234124,Ch2,10k:YM4aa_baseline_60,3,YM4aa,,10k,baseline,60,target2,43,43,43,0.7631382942199707,True,True,0.0,0.0,0.0
20260626_200006,8,772237,234124,Ch2,10k:YM4aa_baseline_60,3,YM4aa,,10k,baseline,60,target3,56,54,56,0.4255606532096863,False,True,0.08191994535519126,0.0,0.08191994535519126
20260626_200006,8,772237,234124,Ch2,10k:YM4aa_baseline_60,3,YM4aa,,10k,baseline,60,target4,89,89,89,0.7988141775131226,True,True,0.0,0.0,0.0
20260626_200006,8,772237,234124,Ch2,10k:YM4aa_baseline_60,3,YM4aa,,10k,baseline,60,target5,133,104,105,0.7090978026390076,False,False,1.1878392076502733,1.1468792349726775,0.04095997267759563
20260626_200006,8,772237,234124,Ch2,10k:YM4aa_baseline_60,3,YM4aa,,10k,baseline,60,target6,157,158,157,0.67140132188797,False,True,0.04095997267759563,0.0,0.04095997267759563
20260626_200006,8,772237,234124,Ch2,10k:YM4aa_baseline_80,1,YM4aa,,10k,baseline,80,target1,30,31,30,0.5463985204696655,False,True,0.04095997267759563,0.0,0.04095997267759563
20260626_200006,8,772237,234124,Ch2,10k:YM4aa_baseline_80,1,YM4aa,,10k,baseline,80,target2,46,45,46,0.5678163170814514,False,True,0.04095997267759563,0.0,0.04095997267759563
20260626_200006,8,772237,234124,Ch2,10k:YM4aa_baseline_80,1,YM4aa,,10k,baseline,80,target3,75,75,75,0.7123618125915527,True,True,0.0,0.0,0.0
20260626_200006,8,772237,234124,Ch2,10k:YM4aa_baseline_80,1,YM4aa,,10k,baseline,80,target4,90,89,90,0.7921578884124756,False,True,0.04095997267759563,0.0,0.04095997267759563
20260626_200006,8,772237,234124,Ch2,10k:YM4aa_baseline_80,1,YM4aa,,10k,baseline,80,target5,104,104,104,0.32329991459846497,True,True,0.0,0.0,0.0
20260626_200006,8,772237,234124,Ch2,10k:YM4aa_baseline_80,1,YM4aa,,10k,baseline,80,target6,148,149,148,0.21244335174560547,False,True,0.04095997267759563,0.0,0.04095997267759563
20260626_200006,8,772237,234124,Ch2,16k:YM4aa_baseline_30,9,YM4aa,,16k,baseline,30,target1,36,36,36,0.8501131534576416,True,True,0.0,0.0,0.0
20260626_200006,8,772237,234124,Ch2,16k:YM4aa_baseline_30,9,YM4aa,,16k,baseline,30,target2,48,48,48,0.8514288067817688,True,True,0.0,0.0,0.0
20260626_200006,8,772237,234124,Ch2,16k:YM4aa_baseline_30,9,YM4aa,,16k,baseline,30,target3,60,60,60,0.9626941680908203,True,True,0.0,0.0,0.0
