batch_id,run_number,cv_seed,train_seed,channel,signal_id,fold,subject,group,frequency,day,sound_level,target,true_idx,raw_pred_idx,adjusted_pred_idx,raw_conf,raw_is_corr,is_corr,raw_error_ms,adjusted_error_ms,adjustment_ms
20260623_160201,4,664132,275717,Ch2,10k:YM4aa_baseline_30,8,YM4aa,,10k,baseline,30,target1,41,40,41,0.5827378034591675,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_160201,4,664132,275717,Ch2,10k:YM4aa_baseline_30,8,YM4aa,,10k,baseline,30,target2,52,51,52,0.5850327610969543,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_160201,4,664132,275717,Ch2,10k:YM4aa_baseline_30,8,YM4aa,,10k,baseline,30,target3,64,64,64,0.7962722778320312,True,True,0.0,0.0,0.0
20260623_160201,4,664132,275717,Ch2,10k:YM4aa_baseline_30,8,YM4aa,,10k,baseline,30,target4,98,97,98,0.7312612533569336,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_160201,4,664132,275717,Ch2,10k:YM4aa_baseline_30,8,YM4aa,,10k,baseline,30,target5,116,116,116,0.5788455605506897,True,True,0.0,0.0,0.0
20260623_160201,4,664132,275717,Ch2,10k:YM4aa_baseline_30,8,YM4aa,,10k,baseline,30,target6,150,182,182,0.18299031257629395,False,False,1.3107191256830601,1.3107191256830601,0.0
20260623_160201,4,664132,275717,Ch2,10k:YM4aa_baseline_60,4,YM4aa,,10k,baseline,60,target1,31,32,31,0.5582700967788696,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_160201,4,664132,275717,Ch2,10k:YM4aa_baseline_60,4,YM4aa,,10k,baseline,60,target2,43,44,43,0.8140149712562561,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_160201,4,664132,275717,Ch2,10k:YM4aa_baseline_60,4,YM4aa,,10k,baseline,60,target3,56,56,56,0.46928277611732483,True,True,0.0,0.0,0.0
20260623_160201,4,664132,275717,Ch2,10k:YM4aa_baseline_60,4,YM4aa,,10k,baseline,60,target4,89,89,89,0.6840336918830872,True,True,0.0,0.0,0.0
20260623_160201,4,664132,275717,Ch2,10k:YM4aa_baseline_60,4,YM4aa,,10k,baseline,60,target5,133,105,105,0.4043023884296417,False,False,1.1468792349726775,1.1468792349726775,0.0
20260623_160201,4,664132,275717,Ch2,10k:YM4aa_baseline_60,4,YM4aa,,10k,baseline,60,target6,157,157,157,0.4110003709793091,True,True,0.0,0.0,0.0
20260623_160201,4,664132,275717,Ch2,10k:YM4aa_baseline_80,5,YM4aa,,10k,baseline,80,target1,30,30,30,0.6679726243019104,True,True,0.0,0.0,0.0
20260623_160201,4,664132,275717,Ch2,10k:YM4aa_baseline_80,5,YM4aa,,10k,baseline,80,target2,46,46,46,0.779962420463562,True,True,0.0,0.0,0.0
20260623_160201,4,664132,275717,Ch2,10k:YM4aa_baseline_80,5,YM4aa,,10k,baseline,80,target3,75,75,75,0.9287800788879395,True,True,0.0,0.0,0.0
20260623_160201,4,664132,275717,Ch2,10k:YM4aa_baseline_80,5,YM4aa,,10k,baseline,80,target4,90,89,90,0.7111939787864685,False,True,0.04095997267759563,0.0,0.04095997267759563
