batch_id,run_number,cv_seed,train_seed,channel,signal_id,fold,subject,group,frequency,day,sound_level,target,true_idx,raw_pred_idx,adjusted_pred_idx,raw_conf,raw_is_corr,is_corr,raw_error_ms,adjusted_error_ms,adjustment_ms
20260623_160201,10,643084,777865,Ch2,10k:YM4aa_baseline_30,7,YM4aa,,10k,baseline,30,target1,41,41,41,0.5420177578926086,True,True,0.0,0.0,0.0
20260623_160201,10,643084,777865,Ch2,10k:YM4aa_baseline_30,7,YM4aa,,10k,baseline,30,target2,52,52,52,0.7803835272789001,True,True,0.0,0.0,0.0
20260623_160201,10,643084,777865,Ch2,10k:YM4aa_baseline_30,7,YM4aa,,10k,baseline,30,target3,64,64,64,0.620850682258606,True,True,0.0,0.0,0.0
20260623_160201,10,643084,777865,Ch2,10k:YM4aa_baseline_30,7,YM4aa,,10k,baseline,30,target4,98,98,98,0.5924896001815796,True,True,0.0,0.0,0.0
20260623_160201,10,643084,777865,Ch2,10k:YM4aa_baseline_30,7,YM4aa,,10k,baseline,30,target5,116,115,116,0.4847812354564667,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_160201,10,643084,777865,Ch2,10k:YM4aa_baseline_30,7,YM4aa,,10k,baseline,30,target6,150,181,182,0.3445538580417633,False,False,1.2697591530054646,1.3107191256830601,0.04095997267759563
20260623_160201,10,643084,777865,Ch2,10k:YM4aa_baseline_60,4,YM4aa,,10k,baseline,60,target1,31,31,31,0.7282228469848633,True,True,0.0,0.0,0.0
20260623_160201,10,643084,777865,Ch2,10k:YM4aa_baseline_60,4,YM4aa,,10k,baseline,60,target2,43,43,43,0.5589547157287598,True,True,0.0,0.0,0.0
20260623_160201,10,643084,777865,Ch2,10k:YM4aa_baseline_60,4,YM4aa,,10k,baseline,60,target3,56,55,56,0.387215256690979,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_160201,10,643084,777865,Ch2,10k:YM4aa_baseline_60,4,YM4aa,,10k,baseline,60,target4,89,89,89,0.5901660323143005,True,True,0.0,0.0,0.0
20260623_160201,10,643084,777865,Ch2,10k:YM4aa_baseline_60,4,YM4aa,,10k,baseline,60,target5,133,104,105,0.7400476336479187,False,False,1.1878392076502733,1.1468792349726775,0.04095997267759563
20260623_160201,10,643084,777865,Ch2,10k:YM4aa_baseline_60,4,YM4aa,,10k,baseline,60,target6,157,158,157,0.5333316922187805,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_160201,10,643084,777865,Ch2,10k:YM4aa_baseline_80,3,YM4aa,,10k,baseline,80,target1,30,31,30,0.7885686755180359,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_160201,10,643084,777865,Ch2,10k:YM4aa_baseline_80,3,YM4aa,,10k,baseline,80,target2,46,45,46,0.5622878074645996,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_160201,10,643084,777865,Ch2,10k:YM4aa_baseline_80,3,YM4aa,,10k,baseline,80,target3,75,75,75,0.6766761541366577,True,True,0.0,0.0,0.0
