batch_id,run_number,cv_seed,train_seed,channel,signal_id,fold,subject,group,frequency,day,sound_level,target,true_idx,raw_pred_idx,adjusted_pred_idx,raw_conf,raw_is_corr,is_corr,raw_error_ms,adjusted_error_ms,adjustment_ms
20260623_160201,1,770436,636664,Ch2,10k:YM4aa_baseline_30,3,YM4aa,,10k,baseline,30,target1,41,41,41,0.6161015033721924,True,True,0.0,0.0,0.0
20260623_160201,1,770436,636664,Ch2,10k:YM4aa_baseline_30,3,YM4aa,,10k,baseline,30,target2,52,52,52,0.6419848203659058,True,True,0.0,0.0,0.0
20260623_160201,1,770436,636664,Ch2,10k:YM4aa_baseline_30,3,YM4aa,,10k,baseline,30,target3,64,64,64,0.9078226685523987,True,True,0.0,0.0,0.0
20260623_160201,1,770436,636664,Ch2,10k:YM4aa_baseline_30,3,YM4aa,,10k,baseline,30,target4,98,97,98,0.556503176689148,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_160201,1,770436,636664,Ch2,10k:YM4aa_baseline_30,3,YM4aa,,10k,baseline,30,target5,116,116,116,0.5063299536705017,True,True,0.0,0.0,0.0
20260623_160201,1,770436,636664,Ch2,10k:YM4aa_baseline_30,3,YM4aa,,10k,baseline,30,target6,150,182,182,0.3189984858036041,False,False,1.3107191256830601,1.3107191256830601,0.0
20260623_160201,1,770436,636664,Ch2,10k:YM4aa_baseline_60,1,YM4aa,,10k,baseline,60,target1,31,31,31,0.5987551808357239,True,True,0.0,0.0,0.0
20260623_160201,1,770436,636664,Ch2,10k:YM4aa_baseline_60,1,YM4aa,,10k,baseline,60,target2,43,43,43,0.6873462200164795,True,True,0.0,0.0,0.0
20260623_160201,1,770436,636664,Ch2,10k:YM4aa_baseline_60,1,YM4aa,,10k,baseline,60,target3,56,55,56,0.6102733016014099,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_160201,1,770436,636664,Ch2,10k:YM4aa_baseline_60,1,YM4aa,,10k,baseline,60,target4,89,89,89,0.472084105014801,True,True,0.0,0.0,0.0
20260623_160201,1,770436,636664,Ch2,10k:YM4aa_baseline_60,1,YM4aa,,10k,baseline,60,target5,133,106,105,0.3685022294521332,False,False,1.105919262295082,1.1468792349726775,0.04095997267759563
20260623_160201,1,770436,636664,Ch2,10k:YM4aa_baseline_60,1,YM4aa,,10k,baseline,60,target6,157,157,157,0.46793463826179504,True,True,0.0,0.0,0.0
20260623_160201,1,770436,636664,Ch2,10k:YM4aa_baseline_80,8,YM4aa,,10k,baseline,80,target1,30,30,30,0.7126989364624023,True,True,0.0,0.0,0.0
20260623_160201,1,770436,636664,Ch2,10k:YM4aa_baseline_80,8,YM4aa,,10k,baseline,80,target2,46,46,46,0.7543614506721497,True,True,0.0,0.0,0.0
20260623_160201,1,770436,636664,Ch2,10k:YM4aa_baseline_80,8,YM4aa,,10k,baseline,80,target3,75,75,75,0.7746952772140503,True,True,0.0,0.0,0.0
20260623_160201,1,770436,636664,Ch2,10k:YM4aa_baseline_80,8,YM4aa,,10k,baseline,80,target4,90,90,90,0.6807005405426025,True,True,0.0,0.0,0.0
20260623_160201,1,770436,636664,Ch2,10k:YM4aa_baseline_80,8,YM4aa,,10k,baseline,80,target5,104,103,104,0.4309227168560028,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_160201,1,770436,636664,Ch2,10k:YM4aa_baseline_80,8,YM4aa,,10k,baseline,80,target6,148,149,148,0.7601052522659302,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_160201,1,770436,636664,Ch2,16k:YM4aa_baseline_30,4,YM4aa,,16k,baseline,30,target1,36,36,36,0.806014358997345,True,True,0.0,0.0,0.0
20260623_160201,1,770436,636664,Ch2,16k:YM4aa_baseline_30,4,YM4aa,,16k,baseline,30,target2,48,48,48,0.763439416885376,True,True,0.0,0.0,0.0
20260623_160201,1,770436,636664,Ch2,16k:YM4aa_baseline_30,4,YM4aa,,16k,baseline,30,target3,60,60,60,0.72347491979599,True,True,0.0,0.0,0.0
20260623_160201,1,770436,636664,Ch2,16k:YM4aa_baseline_30,4,YM4aa,,16k,baseline,30,target4,93,93,93,0.5512621998786926,True,True,0.0,0.0,0.0
20260623_160201,1,770436,636664,Ch2,16k:YM4aa_baseline_30,4,YM4aa,,16k,baseline,30,target5,113,114,113,0.7838305830955505,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_160201,1,770436,636664,Ch2,16k:YM4aa_baseline_30,4,YM4aa,,16k,baseline,30,target6,127,171,174,0.21083079278469086,False,False,1.8022387978142076,1.9251187158469947,0.12287991803278689
20260623_160201,1,770436,636664,Ch2,16k:YM4aa_baseline_50,9,YM4aa,,16k,baseline,50,target1,31,31,31,0.6578755378723145,True,True,0.0,0.0,0.0
20260623_160201,1,770436,636664,Ch2,16k:YM4aa_baseline_50,9,YM4aa,,16k,baseline,50,target2,43,43,43,0.6240405440330505,True,True,0.0,0.0,0.0
20260623_160201,1,770436,636664,Ch2,16k:YM4aa_baseline_50,9,YM4aa,,16k,baseline,50,target3,55,56,55,0.3896695673465729,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_160201,1,770436,636664,Ch2,16k:YM4aa_baseline_50,9,YM4aa,,16k,baseline,50,target4,94,94,94,0.5477913022041321,True,True,0.0,0.0,0.0
20260623_160201,1,770436,636664,Ch2,16k:YM4aa_baseline_50,9,YM4aa,,16k,baseline,50,target5,110,110,110,0.6080843210220337,True,True,0.0,0.0,0.0
20260623_160201,1,770436,636664,Ch2,16k:YM4aa_baseline_50,9,YM4aa,,16k,baseline,50,target6,148,149,148,0.6197389364242554,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_160201,1,770436,636664,Ch2,4k:YM4aa_baseline_40,4,YM4aa,,4k,baseline,40,target1,49,49,49,0.5053788423538208,True,True,0.0,0.0,0.0
20260623_160201,1,770436,636664,Ch2,4k:YM4aa_baseline_40,4,YM4aa,,4k,baseline,40,target2,61,61,61,0.4268687665462494,True,True,0.0,0.0,0.0
20260623_160201,1,770436,636664,Ch2,4k:YM4aa_baseline_40,4,YM4aa,,4k,baseline,40,target3,78,79,78,0.3990952670574188,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_160201,1,770436,636664,Ch2,4k:YM4aa_baseline_40,4,YM4aa,,4k,baseline,40,target4,101,102,101,0.23862457275390625,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_160201,1,770436,636664,Ch2,4k:YM4aa_baseline_40,4,YM4aa,,4k,baseline,40,target5,124,125,124,0.5691096782684326,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_160201,1,770436,636664,Ch2,4k:YM4aa_baseline_40,4,YM4aa,,4k,baseline,40,target6,162,160,162,0.21209456026554108,False,True,0.08191994535519126,0.0,0.08191994535519126
20260623_160201,1,770436,636664,Ch2,4k:YM4aa_baseline_50,4,YM4aa,,4k,baseline,50,target1,40,40,40,0.6070153117179871,True,True,0.0,0.0,0.0
20260623_160201,1,770436,636664,Ch2,4k:YM4aa_baseline_50,4,YM4aa,,4k,baseline,50,target2,51,51,51,0.6034520268440247,True,True,0.0,0.0,0.0
20260623_160201,1,770436,636664,Ch2,4k:YM4aa_baseline_50,4,YM4aa,,4k,baseline,50,target3,67,67,67,0.5260878801345825,True,True,0.0,0.0,0.0
20260623_160201,1,770436,636664,Ch2,4k:YM4aa_baseline_50,4,YM4aa,,4k,baseline,50,target4,91,91,91,0.5742117762565613,True,True,0.0,0.0,0.0
20260623_160201,1,770436,636664,Ch2,4k:YM4aa_baseline_50,4,YM4aa,,4k,baseline,50,target5,110,111,110,0.6853018999099731,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_160201,1,770436,636664,Ch2,4k:YM4aa_baseline_50,4,YM4aa,,4k,baseline,50,target6,160,159,160,0.44107773900032043,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_160201,1,770436,636664,Ch2,4k:YM4aa_baseline_60,10,YM4aa,,4k,baseline,60,target1,35,34,35,0.6039955615997314,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_160201,1,770436,636664,Ch2,4k:YM4aa_baseline_60,10,YM4aa,,4k,baseline,60,target2,46,46,46,0.6442533731460571,True,True,0.0,0.0,0.0
20260623_160201,1,770436,636664,Ch2,4k:YM4aa_baseline_60,10,YM4aa,,4k,baseline,60,target3,59,59,59,0.6934396624565125,True,True,0.0,0.0,0.0
20260623_160201,1,770436,636664,Ch2,4k:YM4aa_baseline_60,10,YM4aa,,4k,baseline,60,target4,89,90,89,0.6545682549476624,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_160201,1,770436,636664,Ch2,4k:YM4aa_baseline_60,10,YM4aa,,4k,baseline,60,target5,107,107,107,0.7086164951324463,True,True,0.0,0.0,0.0
20260623_160201,1,770436,636664,Ch2,4k:YM4aa_baseline_60,10,YM4aa,,4k,baseline,60,target6,167,168,167,0.20256349444389343,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_160201,1,770436,636664,Ch2,4k:YM4aa_baseline_80,9,YM4aa,,4k,baseline,80,target1,28,28,28,0.8160098195075989,True,True,0.0,0.0,0.0
20260623_160201,1,770436,636664,Ch2,4k:YM4aa_baseline_80,9,YM4aa,,4k,baseline,80,target2,39,39,39,0.4438014328479767,True,True,0.0,0.0,0.0
20260623_160201,1,770436,636664,Ch2,4k:YM4aa_baseline_80,9,YM4aa,,4k,baseline,80,target3,62,62,62,0.4307609498500824,True,True,0.0,0.0,0.0
20260623_160201,1,770436,636664,Ch2,4k:YM4aa_baseline_80,9,YM4aa,,4k,baseline,80,target4,81,82,81,0.5723341703414917,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_160201,1,770436,636664,Ch2,4k:YM4aa_baseline_80,9,YM4aa,,4k,baseline,80,target5,98,98,98,0.8241732120513916,True,True,0.0,0.0,0.0
