batch_id,run_number,cv_seed,train_seed,channel,signal_id,fold,subject,group,frequency,day,sound_level,target,true_idx,raw_pred_idx,adjusted_pred_idx,raw_conf,raw_is_corr,is_corr,raw_error_ms,adjusted_error_ms,adjustment_ms
20260626_181033,1,251869,298119,Ch1,10k:YM4aa_baseline_50,2,YM4aa,,10k,baseline,50,target1,32,33,32,0.3547401428222656,False,True,0.04095997267759563,0.0,0.04095997267759563
20260626_181033,1,251869,298119,Ch1,10k:YM4aa_baseline_50,2,YM4aa,,10k,baseline,50,target2,43,43,43,0.5526238083839417,True,True,0.0,0.0,0.0
20260626_181033,1,251869,298119,Ch1,10k:YM4aa_baseline_50,2,YM4aa,,10k,baseline,50,target3,55,55,55,0.5445437431335449,True,True,0.0,0.0,0.0
20260626_181033,1,251869,298119,Ch1,10k:YM4aa_baseline_50,2,YM4aa,,10k,baseline,50,target4,87,88,87,0.2028016895055771,False,True,0.04095997267759563,0.0,0.04095997267759563
20260626_181033,1,251869,298119,Ch1,10k:YM4aa_baseline_70,9,YM4aa,,10k,baseline,70,target1,30,31,30,0.42007580399513245,False,True,0.04095997267759563,0.0,0.04095997267759563
20260626_181033,1,251869,298119,Ch1,10k:YM4aa_baseline_70,9,YM4aa,,10k,baseline,70,target2,41,41,41,0.446799635887146,True,True,0.0,0.0,0.0
20260626_181033,1,251869,298119,Ch1,10k:YM4aa_baseline_70,9,YM4aa,,10k,baseline,70,target3,53,53,53,0.5053474307060242,True,True,0.0,0.0,0.0
20260626_181033,1,251869,298119,Ch1,10k:YM4aa_baseline_70,9,YM4aa,,10k,baseline,70,target4,89,87,89,0.20169775187969208,False,True,0.08191994535519126,0.0,0.08191994535519126
20260626_181033,1,251869,298119,Ch1,16k:YM4aa_baseline_30,5,YM4aa,,16k,baseline,30,target1,36,37,36,0.32258379459381104,False,True,0.04095997267759563,0.0,0.04095997267759563
20260626_181033,1,251869,298119,Ch1,16k:YM4aa_baseline_30,5,YM4aa,,16k,baseline,30,target2,47,47,47,0.449644535779953,True,True,0.0,0.0,0.0
20260626_181033,1,251869,298119,Ch1,16k:YM4aa_baseline_30,5,YM4aa,,16k,baseline,30,target3,59,59,59,0.4557223916053772,True,True,0.0,0.0,0.0
20260626_181033,1,251869,298119,Ch1,16k:YM4aa_baseline_30,5,YM4aa,,16k,baseline,30,target4,91,91,91,0.20728643238544464,True,True,0.0,0.0,0.0
20260626_181033,1,251869,298119,Ch1,16k:YM4aa_baseline_60,2,YM4aa,,16k,baseline,60,target1,30,31,30,0.33651408553123474,False,True,0.04095997267759563,0.0,0.04095997267759563
20260626_181033,1,251869,298119,Ch1,16k:YM4aa_baseline_60,2,YM4aa,,16k,baseline,60,target2,42,42,42,0.4648900330066681,True,True,0.0,0.0,0.0
20260626_181033,1,251869,298119,Ch1,16k:YM4aa_baseline_60,2,YM4aa,,16k,baseline,60,target3,54,54,54,0.4785451292991638,True,True,0.0,0.0,0.0
20260626_181033,1,251869,298119,Ch1,16k:YM4aa_baseline_60,2,YM4aa,,16k,baseline,60,target4,89,88,89,0.20792388916015625,False,True,0.04095997267759563,0.0,0.04095997267759563
20260626_181033,1,251869,298119,Ch1,4k:YM4aa_baseline_40,6,YM4aa,,4k,baseline,40,target1,47,47,47,0.17676272988319397,True,True,0.0,0.0,0.0
20260626_181033,1,251869,298119,Ch1,4k:YM4aa_baseline_40,6,YM4aa,,4k,baseline,40,target2,56,58,56,0.24025794863700867,False,True,0.08191994535519126,0.0,0.08191994535519126
20260626_181033,1,251869,298119,Ch1,4k:YM4aa_baseline_40,6,YM4aa,,4k,baseline,40,target3,73,71,73,0.20977209508419037,False,True,0.08191994535519126,0.0,0.08191994535519126
20260626_181033,1,251869,298119,Ch1,4k:YM4aa_baseline_40,6,YM4aa,,4k,baseline,40,target4,91,100,99,0.07681682705879211,False,False,0.3686397540983607,0.32767978142076504,0.04095997267759563
20260626_181033,1,251869,298119,Ch1,4k:YM4aa_baseline_60,8,YM4aa,,4k,baseline,60,target1,35,34,35,0.29516249895095825,False,True,0.04095997267759563,0.0,0.04095997267759563
20260626_181033,1,251869,298119,Ch1,4k:YM4aa_baseline_60,8,YM4aa,,4k,baseline,60,target2,44,44,44,0.5711024403572083,True,True,0.0,0.0,0.0
20260626_181033,1,251869,298119,Ch1,4k:YM4aa_baseline_60,8,YM4aa,,4k,baseline,60,target3,56,56,56,0.5160419344902039,True,True,0.0,0.0,0.0
20260626_181033,1,251869,298119,Ch1,4k:YM4aa_baseline_60,8,YM4aa,,4k,baseline,60,target4,88,88,88,0.16682223975658417,True,True,0.0,0.0,0.0
20260626_181033,1,251869,298119,Ch1,4k:YM4aa_baseline_70,2,YM4aa,,4k,baseline,70,target1,30,29,30,0.36198437213897705,False,True,0.04095997267759563,0.0,0.04095997267759563
20260626_181033,1,251869,298119,Ch1,4k:YM4aa_baseline_70,2,YM4aa,,4k,baseline,70,target2,38,39,38,0.38182947039604187,False,True,0.04095997267759563,0.0,0.04095997267759563
20260626_181033,1,251869,298119,Ch1,4k:YM4aa_baseline_70,2,YM4aa,,4k,baseline,70,target3,50,51,50,0.4278932809829712,False,True,0.04095997267759563,0.0,0.04095997267759563
20260626_181033,1,251869,298119,Ch1,4k:YM4aa_baseline_70,2,YM4aa,,4k,baseline,70,target4,82,82,82,0.20250310003757477,True,True,0.0,0.0,0.0
20260626_181033,1,251869,298119,Ch1,4k:YM4aa_baseline_80,2,YM4aa,,4k,baseline,80,target1,26,25,26,0.3496842384338379,False,True,0.04095997267759563,0.0,0.04095997267759563
20260626_181033,1,251869,298119,Ch1,4k:YM4aa_baseline_80,2,YM4aa,,4k,baseline,80,target2,33,35,33,0.41035088896751404,False,True,0.08191994535519126,0.0,0.08191994535519126
20260626_181033,1,251869,298119,Ch1,4k:YM4aa_baseline_80,2,YM4aa,,4k,baseline,80,target3,46,47,46,0.3895551860332489,False,True,0.04095997267759563,0.0,0.04095997267759563
20260626_181033,1,251869,298119,Ch1,4k:YM4aa_baseline_80,2,YM4aa,,4k,baseline,80,target4,80,78,80,0.16205626726150513,False,True,0.08191994535519126,0.0,0.08191994535519126
20260626_181033,1,251869,298119,Ch1,8k:YM4aa_baseline_20,7,YM4aa,,8k,baseline,20,target1,46,45,46,0.19280971586704254,False,True,0.04095997267759563,0.0,0.04095997267759563
20260626_181033,1,251869,298119,Ch1,8k:YM4aa_baseline_20,7,YM4aa,,8k,baseline,20,target2,56,56,56,0.3126775920391083,True,True,0.0,0.0,0.0
20260626_181033,1,251869,298119,Ch1,8k:YM4aa_baseline_20,7,YM4aa,,8k,baseline,20,target3,69,70,69,0.23255281150341034,False,True,0.04095997267759563,0.0,0.04095997267759563
20260626_181033,1,251869,298119,Ch1,8k:YM4aa_baseline_20,7,YM4aa,,8k,baseline,20,target4,86,100,86,0.08355721086263657,False,True,0.5734396174863388,0.0,0.5734396174863388
20260626_181033,1,251869,298119,Ch1,8k:YM4aa_baseline_50,8,YM4aa,,8k,baseline,50,target1,31,30,31,0.44622576236724854,False,True,0.04095997267759563,0.0,0.04095997267759563
20260626_181033,1,251869,298119,Ch1,8k:YM4aa_baseline_50,8,YM4aa,,8k,baseline,50,target2,40,40,40,0.4047914445400238,True,True,0.0,0.0,0.0
20260626_181033,1,251869,298119,Ch1,8k:YM4aa_baseline_50,8,YM4aa,,8k,baseline,50,target3,51,52,51,0.4494597911834717,False,True,0.04095997267759563,0.0,0.04095997267759563
20260626_181033,1,251869,298119,Ch1,8k:YM4aa_baseline_50,8,YM4aa,,8k,baseline,50,target4,82,85,82,0.1526675671339035,False,True,0.12287991803278689,0.0,0.12287991803278689
20260626_181033,1,251869,298119,Ch1,8k:YM4aa_baseline_80,1,YM4aa,,8k,baseline,80,target1,25,26,25,0.41516804695129395,False,True,0.04095997267759563,0.0,0.04095997267759563
20260626_181033,1,251869,298119,Ch1,8k:YM4aa_baseline_80,1,YM4aa,,8k,baseline,80,target2,36,36,36,0.3715257942676544,True,True,0.0,0.0,0.0
20260626_181033,1,251869,298119,Ch1,8k:YM4aa_baseline_80,1,YM4aa,,8k,baseline,80,target3,47,48,47,0.49634623527526855,False,True,0.04095997267759563,0.0,0.04095997267759563
20260626_181033,1,251869,298119,Ch1,8k:YM4aa_baseline_80,1,YM4aa,,8k,baseline,80,target4,81,80,81,0.19653435051441193,False,True,0.04095997267759563,0.0,0.04095997267759563
20260626_181033,1,251869,298119,Ch1,click:YM4aa_baseline_40,5,YM4aa,,click,baseline,40,target1,35,35,35,0.33603131771087646,True,True,0.0,0.0,0.0
20260626_181033,1,251869,298119,Ch1,click:YM4aa_baseline_40,5,YM4aa,,click,baseline,40,target2,46,46,46,0.45238354802131653,True,True,0.0,0.0,0.0
