batch_id,run_number,cv_seed,train_seed,channel,signal_id,fold,subject,group,frequency,day,sound_level,target,true_idx,raw_pred_idx,adjusted_pred_idx,raw_conf,raw_is_corr,is_corr,raw_error_ms,adjusted_error_ms,adjustment_ms
20260626_181033,8,753544,369500,Ch1,10k:YM4aa_baseline_50,2,YM4aa,,10k,baseline,50,target1,32,33,32,0.3358517587184906,False,True,0.04095997267759563,0.0,0.04095997267759563
20260626_181033,8,753544,369500,Ch1,10k:YM4aa_baseline_50,2,YM4aa,,10k,baseline,50,target2,43,43,43,0.4775732159614563,True,True,0.0,0.0,0.0
20260626_181033,8,753544,369500,Ch1,10k:YM4aa_baseline_50,2,YM4aa,,10k,baseline,50,target3,55,55,55,0.45630505681037903,True,True,0.0,0.0,0.0
20260626_181033,8,753544,369500,Ch1,10k:YM4aa_baseline_50,2,YM4aa,,10k,baseline,50,target4,87,87,87,0.20203180611133575,True,True,0.0,0.0,0.0
20260626_181033,8,753544,369500,Ch1,10k:YM4aa_baseline_70,3,YM4aa,,10k,baseline,70,target1,30,30,30,0.4381202459335327,True,True,0.0,0.0,0.0
20260626_181033,8,753544,369500,Ch1,10k:YM4aa_baseline_70,3,YM4aa,,10k,baseline,70,target2,41,41,41,0.43052777647972107,True,True,0.0,0.0,0.0
20260626_181033,8,753544,369500,Ch1,10k:YM4aa_baseline_70,3,YM4aa,,10k,baseline,70,target3,53,53,53,0.5146827101707458,True,True,0.0,0.0,0.0
20260626_181033,8,753544,369500,Ch1,10k:YM4aa_baseline_70,3,YM4aa,,10k,baseline,70,target4,89,88,89,0.22525060176849365,False,True,0.04095997267759563,0.0,0.04095997267759563
20260626_181033,8,753544,369500,Ch1,16k:YM4aa_baseline_30,8,YM4aa,,16k,baseline,30,target1,36,37,36,0.36576613783836365,False,True,0.04095997267759563,0.0,0.04095997267759563
20260626_181033,8,753544,369500,Ch1,16k:YM4aa_baseline_30,8,YM4aa,,16k,baseline,30,target2,47,46,47,0.5526561141014099,False,True,0.04095997267759563,0.0,0.04095997267759563
20260626_181033,8,753544,369500,Ch1,16k:YM4aa_baseline_30,8,YM4aa,,16k,baseline,30,target3,59,59,59,0.5656731724739075,True,True,0.0,0.0,0.0
