batch_id,run_number,cv_seed,train_seed,channel,signal_id,fold,subject,group,frequency,day,sound_level,target,true_idx,raw_pred_idx,adjusted_pred_idx,raw_conf,raw_is_corr,is_corr,raw_error_ms,adjusted_error_ms,adjustment_ms
20260626_181033,4,205454,678676,Ch1,10k:YM4aa_baseline_50,4,YM4aa,,10k,baseline,50,target1,32,32,32,0.41968145966529846,True,True,0.0,0.0,0.0
20260626_181033,4,205454,678676,Ch1,10k:YM4aa_baseline_50,4,YM4aa,,10k,baseline,50,target2,43,43,43,0.4705812633037567,True,True,0.0,0.0,0.0
20260626_181033,4,205454,678676,Ch1,10k:YM4aa_baseline_50,4,YM4aa,,10k,baseline,50,target3,55,55,55,0.546888530254364,True,True,0.0,0.0,0.0
20260626_181033,4,205454,678676,Ch1,10k:YM4aa_baseline_50,4,YM4aa,,10k,baseline,50,target4,87,88,87,0.2135286033153534,False,True,0.04095997267759563,0.0,0.04095997267759563
20260626_181033,4,205454,678676,Ch1,10k:YM4aa_baseline_70,6,YM4aa,,10k,baseline,70,target1,30,31,30,0.4080643653869629,False,True,0.04095997267759563,0.0,0.04095997267759563
20260626_181033,4,205454,678676,Ch1,10k:YM4aa_baseline_70,6,YM4aa,,10k,baseline,70,target2,41,41,41,0.5364461541175842,True,True,0.0,0.0,0.0
20260626_181033,4,205454,678676,Ch1,10k:YM4aa_baseline_70,6,YM4aa,,10k,baseline,70,target3,53,53,53,0.47549012303352356,True,True,0.0,0.0,0.0
20260626_181033,4,205454,678676,Ch1,10k:YM4aa_baseline_70,6,YM4aa,,10k,baseline,70,target4,89,87,89,0.14587154984474182,False,True,0.08191994535519126,0.0,0.08191994535519126
20260626_181033,4,205454,678676,Ch1,16k:YM4aa_baseline_30,4,YM4aa,,16k,baseline,30,target1,36,37,36,0.4145354926586151,False,True,0.04095997267759563,0.0,0.04095997267759563
20260626_181033,4,205454,678676,Ch1,16k:YM4aa_baseline_30,4,YM4aa,,16k,baseline,30,target2,47,47,47,0.47648099064826965,True,True,0.0,0.0,0.0
20260626_181033,4,205454,678676,Ch1,16k:YM4aa_baseline_30,4,YM4aa,,16k,baseline,30,target3,59,59,59,0.44776225090026855,True,True,0.0,0.0,0.0
20260626_181033,4,205454,678676,Ch1,16k:YM4aa_baseline_30,4,YM4aa,,16k,baseline,30,target4,91,92,91,0.16249407827854156,False,True,0.04095997267759563,0.0,0.04095997267759563
20260626_181033,4,205454,678676,Ch1,16k:YM4aa_baseline_60,7,YM4aa,,16k,baseline,60,target1,30,31,30,0.49468761682510376,False,True,0.04095997267759563,0.0,0.04095997267759563
20260626_181033,4,205454,678676,Ch1,16k:YM4aa_baseline_60,7,YM4aa,,16k,baseline,60,target2,42,41,42,0.41356661915779114,False,True,0.04095997267759563,0.0,0.04095997267759563
20260626_181033,4,205454,678676,Ch1,16k:YM4aa_baseline_60,7,YM4aa,,16k,baseline,60,target3,54,53,54,0.38170289993286133,False,True,0.04095997267759563,0.0,0.04095997267759563
20260626_181033,4,205454,678676,Ch1,16k:YM4aa_baseline_60,7,YM4aa,,16k,baseline,60,target4,89,88,89,0.23711226880550385,False,True,0.04095997267759563,0.0,0.04095997267759563
20260626_181033,4,205454,678676,Ch1,4k:YM4aa_baseline_40,8,YM4aa,,4k,baseline,40,target1,47,47,47,0.2278742492198944,True,True,0.0,0.0,0.0
20260626_181033,4,205454,678676,Ch1,4k:YM4aa_baseline_40,8,YM4aa,,4k,baseline,40,target2,56,57,56,0.259153813123703,False,True,0.04095997267759563,0.0,0.04095997267759563
20260626_181033,4,205454,678676,Ch1,4k:YM4aa_baseline_40,8,YM4aa,,4k,baseline,40,target3,73,71,73,0.25315070152282715,False,True,0.08191994535519126,0.0,0.08191994535519126
20260626_181033,4,205454,678676,Ch1,4k:YM4aa_baseline_40,8,YM4aa,,4k,baseline,40,target4,91,100,99,0.07861299812793732,False,False,0.3686397540983607,0.32767978142076504,0.04095997267759563
20260626_181033,4,205454,678676,Ch1,4k:YM4aa_baseline_60,9,YM4aa,,4k,baseline,60,target1,35,34,35,0.31567907333374023,False,True,0.04095997267759563,0.0,0.04095997267759563
20260626_181033,4,205454,678676,Ch1,4k:YM4aa_baseline_60,9,YM4aa,,4k,baseline,60,target2,44,44,44,0.5784140229225159,True,True,0.0,0.0,0.0
20260626_181033,4,205454,678676,Ch1,4k:YM4aa_baseline_60,9,YM4aa,,4k,baseline,60,target3,56,56,56,0.4737769365310669,True,True,0.0,0.0,0.0
20260626_181033,4,205454,678676,Ch1,4k:YM4aa_baseline_60,9,YM4aa,,4k,baseline,60,target4,88,88,88,0.17800764739513397,True,True,0.0,0.0,0.0
20260626_181033,4,205454,678676,Ch1,4k:YM4aa_baseline_70,2,YM4aa,,4k,baseline,70,target1,30,29,30,0.3260374367237091,False,True,0.04095997267759563,0.0,0.04095997267759563
20260626_181033,4,205454,678676,Ch1,4k:YM4aa_baseline_70,2,YM4aa,,4k,baseline,70,target2,38,38,38,0.4508230686187744,True,True,0.0,0.0,0.0
20260626_181033,4,205454,678676,Ch1,4k:YM4aa_baseline_70,2,YM4aa,,4k,baseline,70,target3,50,50,50,0.4077836871147156,True,True,0.0,0.0,0.0
20260626_181033,4,205454,678676,Ch1,4k:YM4aa_baseline_70,2,YM4aa,,4k,baseline,70,target4,82,82,82,0.19148385524749756,True,True,0.0,0.0,0.0
20260626_181033,4,205454,678676,Ch1,4k:YM4aa_baseline_80,1,YM4aa,,4k,baseline,80,target1,26,25,26,0.4544622600078583,False,True,0.04095997267759563,0.0,0.04095997267759563
20260626_181033,4,205454,678676,Ch1,4k:YM4aa_baseline_80,1,YM4aa,,4k,baseline,80,target2,33,35,33,0.33898767828941345,False,True,0.08191994535519126,0.0,0.08191994535519126
20260626_181033,4,205454,678676,Ch1,4k:YM4aa_baseline_80,1,YM4aa,,4k,baseline,80,target3,46,47,46,0.3342738151550293,False,True,0.04095997267759563,0.0,0.04095997267759563
20260626_181033,4,205454,678676,Ch1,4k:YM4aa_baseline_80,1,YM4aa,,4k,baseline,80,target4,80,77,80,0.21281856298446655,False,True,0.12287991803278689,0.0,0.12287991803278689
20260626_181033,4,205454,678676,Ch1,8k:YM4aa_baseline_20,4,YM4aa,,8k,baseline,20,target1,46,45,46,0.19734734296798706,False,True,0.04095997267759563,0.0,0.04095997267759563
20260626_181033,4,205454,678676,Ch1,8k:YM4aa_baseline_20,4,YM4aa,,8k,baseline,20,target2,56,55,56,0.28514665365219116,False,True,0.04095997267759563,0.0,0.04095997267759563
20260626_181033,4,205454,678676,Ch1,8k:YM4aa_baseline_20,4,YM4aa,,8k,baseline,20,target3,69,70,69,0.2681787610054016,False,True,0.04095997267759563,0.0,0.04095997267759563
20260626_181033,4,205454,678676,Ch1,8k:YM4aa_baseline_20,4,YM4aa,,8k,baseline,20,target4,86,100,86,0.08207224309444427,False,True,0.5734396174863388,0.0,0.5734396174863388
20260626_181033,4,205454,678676,Ch1,8k:YM4aa_baseline_50,2,YM4aa,,8k,baseline,50,target1,31,30,31,0.5186110734939575,False,True,0.04095997267759563,0.0,0.04095997267759563
