batch_id,run_number,cv_seed,train_seed,channel,signal_id,fold,subject,group,frequency,day,sound_level,target,true_idx,raw_pred_idx,adjusted_pred_idx,raw_conf,raw_is_corr,is_corr,raw_error_ms,adjusted_error_ms,adjustment_ms
20260623_144134,3,979509,85951,Ch1,10k:YM4aa_baseline_50,5,YM4aa,,10k,baseline,50,target1,32,32,32,0.3547450304031372,True,True,0.0,0.0,0.0
20260623_144134,3,979509,85951,Ch1,10k:YM4aa_baseline_50,5,YM4aa,,10k,baseline,50,target2,43,43,43,0.48264724016189575,True,True,0.0,0.0,0.0
20260623_144134,3,979509,85951,Ch1,10k:YM4aa_baseline_50,5,YM4aa,,10k,baseline,50,target3,55,55,55,0.4901260435581207,True,True,0.0,0.0,0.0
20260623_144134,3,979509,85951,Ch1,10k:YM4aa_baseline_50,5,YM4aa,,10k,baseline,50,target4,87,87,87,0.218028262257576,True,True,0.0,0.0,0.0
20260623_144134,3,979509,85951,Ch1,10k:YM4aa_baseline_70,1,YM4aa,,10k,baseline,70,target1,30,31,30,0.3273385763168335,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_144134,3,979509,85951,Ch1,10k:YM4aa_baseline_70,1,YM4aa,,10k,baseline,70,target2,41,41,41,0.40607476234436035,True,True,0.0,0.0,0.0
20260623_144134,3,979509,85951,Ch1,10k:YM4aa_baseline_70,1,YM4aa,,10k,baseline,70,target3,53,53,53,0.4628309905529022,True,True,0.0,0.0,0.0
20260623_144134,3,979509,85951,Ch1,10k:YM4aa_baseline_70,1,YM4aa,,10k,baseline,70,target4,89,87,89,0.22288905084133148,False,True,0.08191994535519126,0.0,0.08191994535519126
20260623_144134,3,979509,85951,Ch1,16k:YM4aa_baseline_30,5,YM4aa,,16k,baseline,30,target1,36,37,36,0.3683567941188812,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_144134,3,979509,85951,Ch1,16k:YM4aa_baseline_30,5,YM4aa,,16k,baseline,30,target2,47,47,47,0.4538252651691437,True,True,0.0,0.0,0.0
20260623_144134,3,979509,85951,Ch1,16k:YM4aa_baseline_30,5,YM4aa,,16k,baseline,30,target3,59,59,59,0.4327022433280945,True,True,0.0,0.0,0.0
20260623_144134,3,979509,85951,Ch1,16k:YM4aa_baseline_30,5,YM4aa,,16k,baseline,30,target4,91,91,91,0.2620824873447418,True,True,0.0,0.0,0.0
20260623_144134,3,979509,85951,Ch1,16k:YM4aa_baseline_60,4,YM4aa,,16k,baseline,60,target1,30,31,30,0.43685469031333923,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_144134,3,979509,85951,Ch1,16k:YM4aa_baseline_60,4,YM4aa,,16k,baseline,60,target2,42,41,42,0.5186806321144104,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_144134,3,979509,85951,Ch1,16k:YM4aa_baseline_60,4,YM4aa,,16k,baseline,60,target3,54,54,54,0.39983931183815,True,True,0.0,0.0,0.0
20260623_144134,3,979509,85951,Ch1,16k:YM4aa_baseline_60,4,YM4aa,,16k,baseline,60,target4,89,87,89,0.17466670274734497,False,True,0.08191994535519126,0.0,0.08191994535519126
20260623_144134,3,979509,85951,Ch1,4k:YM4aa_baseline_40,8,YM4aa,,4k,baseline,40,target1,47,45,47,0.18811537325382233,False,True,0.08191994535519126,0.0,0.08191994535519126
20260623_144134,3,979509,85951,Ch1,4k:YM4aa_baseline_40,8,YM4aa,,4k,baseline,40,target2,56,57,56,0.2563171088695526,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_144134,3,979509,85951,Ch1,4k:YM4aa_baseline_40,8,YM4aa,,4k,baseline,40,target3,73,71,73,0.26969584822654724,False,True,0.08191994535519126,0.0,0.08191994535519126
20260623_144134,3,979509,85951,Ch1,4k:YM4aa_baseline_40,8,YM4aa,,4k,baseline,40,target4,91,102,99,0.08386503159999847,False,False,0.4505596994535519,0.32767978142076504,0.12287991803278689
20260623_144134,3,979509,85951,Ch1,4k:YM4aa_baseline_60,3,YM4aa,,4k,baseline,60,target1,35,34,35,0.3143002390861511,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_144134,3,979509,85951,Ch1,4k:YM4aa_baseline_60,3,YM4aa,,4k,baseline,60,target2,44,44,44,0.4851861894130707,True,True,0.0,0.0,0.0
20260623_144134,3,979509,85951,Ch1,4k:YM4aa_baseline_60,3,YM4aa,,4k,baseline,60,target3,56,57,56,0.37014272809028625,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_144134,3,979509,85951,Ch1,4k:YM4aa_baseline_60,3,YM4aa,,4k,baseline,60,target4,88,88,88,0.20585626363754272,True,True,0.0,0.0,0.0
20260623_144134,3,979509,85951,Ch1,4k:YM4aa_baseline_70,3,YM4aa,,4k,baseline,70,target1,30,29,30,0.30876296758651733,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_144134,3,979509,85951,Ch1,4k:YM4aa_baseline_70,3,YM4aa,,4k,baseline,70,target2,38,38,38,0.3747665286064148,True,True,0.0,0.0,0.0
20260623_144134,3,979509,85951,Ch1,4k:YM4aa_baseline_70,3,YM4aa,,4k,baseline,70,target3,50,51,50,0.401293009519577,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_144134,3,979509,85951,Ch1,4k:YM4aa_baseline_70,3,YM4aa,,4k,baseline,70,target4,82,82,82,0.1683615893125534,True,True,0.0,0.0,0.0
20260623_144134,3,979509,85951,Ch1,4k:YM4aa_baseline_80,9,YM4aa,,4k,baseline,80,target1,26,25,26,0.4131474196910858,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_144134,3,979509,85951,Ch1,4k:YM4aa_baseline_80,9,YM4aa,,4k,baseline,80,target2,33,35,33,0.2949487566947937,False,True,0.08191994535519126,0.0,0.08191994535519126
20260623_144134,3,979509,85951,Ch1,4k:YM4aa_baseline_80,9,YM4aa,,4k,baseline,80,target3,46,47,46,0.3694274127483368,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_144134,3,979509,85951,Ch1,4k:YM4aa_baseline_80,9,YM4aa,,4k,baseline,80,target4,80,77,80,0.20170935988426208,False,True,0.12287991803278689,0.0,0.12287991803278689
20260623_144134,3,979509,85951,Ch1,8k:YM4aa_baseline_20,10,YM4aa,,8k,baseline,20,target1,46,44,46,0.18934282660484314,False,True,0.08191994535519126,0.0,0.08191994535519126
20260623_144134,3,979509,85951,Ch1,8k:YM4aa_baseline_20,10,YM4aa,,8k,baseline,20,target2,56,55,56,0.25463971495628357,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_144134,3,979509,85951,Ch1,8k:YM4aa_baseline_20,10,YM4aa,,8k,baseline,20,target3,69,70,69,0.19192487001419067,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_144134,3,979509,85951,Ch1,8k:YM4aa_baseline_20,10,YM4aa,,8k,baseline,20,target4,86,100,86,0.084391750395298,False,True,0.5734396174863388,0.0,0.5734396174863388
