batch_id,run_number,cv_seed,train_seed,channel,signal_id,fold,subject,group,frequency,day,sound_level,target,true_idx,raw_pred_idx,adjusted_pred_idx,raw_conf,raw_is_corr,is_corr,raw_error_ms,adjusted_error_ms,adjustment_ms
20260623_144134,4,960130,486679,Ch1,10k:YM4aa_baseline_50,4,YM4aa,,10k,baseline,50,target1,32,32,32,0.38273507356643677,True,True,0.0,0.0,0.0
20260623_144134,4,960130,486679,Ch1,10k:YM4aa_baseline_50,4,YM4aa,,10k,baseline,50,target2,43,42,43,0.4760165214538574,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_144134,4,960130,486679,Ch1,10k:YM4aa_baseline_50,4,YM4aa,,10k,baseline,50,target3,55,55,55,0.45893174409866333,True,True,0.0,0.0,0.0
20260623_144134,4,960130,486679,Ch1,10k:YM4aa_baseline_50,4,YM4aa,,10k,baseline,50,target4,87,88,87,0.17923448979854584,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_144134,4,960130,486679,Ch1,10k:YM4aa_baseline_70,8,YM4aa,,10k,baseline,70,target1,30,31,30,0.3588237166404724,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_144134,4,960130,486679,Ch1,10k:YM4aa_baseline_70,8,YM4aa,,10k,baseline,70,target2,41,41,41,0.4524272680282593,True,True,0.0,0.0,0.0
20260623_144134,4,960130,486679,Ch1,10k:YM4aa_baseline_70,8,YM4aa,,10k,baseline,70,target3,53,53,53,0.5333304405212402,True,True,0.0,0.0,0.0
20260623_144134,4,960130,486679,Ch1,10k:YM4aa_baseline_70,8,YM4aa,,10k,baseline,70,target4,89,88,89,0.2306482344865799,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_144134,4,960130,486679,Ch1,16k:YM4aa_baseline_30,10,YM4aa,,16k,baseline,30,target1,36,37,36,0.32499101758003235,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_144134,4,960130,486679,Ch1,16k:YM4aa_baseline_30,10,YM4aa,,16k,baseline,30,target2,47,46,47,0.4754182696342468,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_144134,4,960130,486679,Ch1,16k:YM4aa_baseline_30,10,YM4aa,,16k,baseline,30,target3,59,59,59,0.5343269109725952,True,True,0.0,0.0,0.0
20260623_144134,4,960130,486679,Ch1,16k:YM4aa_baseline_30,10,YM4aa,,16k,baseline,30,target4,91,92,91,0.1685144603252411,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_144134,4,960130,486679,Ch1,16k:YM4aa_baseline_60,6,YM4aa,,16k,baseline,60,target1,30,31,30,0.36328431963920593,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_144134,4,960130,486679,Ch1,16k:YM4aa_baseline_60,6,YM4aa,,16k,baseline,60,target2,42,41,42,0.4039548635482788,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_144134,4,960130,486679,Ch1,16k:YM4aa_baseline_60,6,YM4aa,,16k,baseline,60,target3,54,54,54,0.4131653308868408,True,True,0.0,0.0,0.0
20260623_144134,4,960130,486679,Ch1,16k:YM4aa_baseline_60,6,YM4aa,,16k,baseline,60,target4,89,87,89,0.17371299862861633,False,True,0.08191994535519126,0.0,0.08191994535519126
20260623_144134,4,960130,486679,Ch1,4k:YM4aa_baseline_40,9,YM4aa,,4k,baseline,40,target1,47,47,47,0.17045600712299347,True,True,0.0,0.0,0.0
20260623_144134,4,960130,486679,Ch1,4k:YM4aa_baseline_40,9,YM4aa,,4k,baseline,40,target2,56,57,56,0.23468445241451263,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_144134,4,960130,486679,Ch1,4k:YM4aa_baseline_40,9,YM4aa,,4k,baseline,40,target3,73,71,73,0.2286377102136612,False,True,0.08191994535519126,0.0,0.08191994535519126
20260623_144134,4,960130,486679,Ch1,4k:YM4aa_baseline_40,9,YM4aa,,4k,baseline,40,target4,91,100,99,0.10167412459850311,False,False,0.3686397540983607,0.32767978142076504,0.04095997267759563
20260623_144134,4,960130,486679,Ch1,4k:YM4aa_baseline_60,4,YM4aa,,4k,baseline,60,target1,35,34,35,0.28941893577575684,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_144134,4,960130,486679,Ch1,4k:YM4aa_baseline_60,4,YM4aa,,4k,baseline,60,target2,44,44,44,0.48841893672943115,True,True,0.0,0.0,0.0
20260623_144134,4,960130,486679,Ch1,4k:YM4aa_baseline_60,4,YM4aa,,4k,baseline,60,target3,56,56,56,0.4546278715133667,True,True,0.0,0.0,0.0
20260623_144134,4,960130,486679,Ch1,4k:YM4aa_baseline_60,4,YM4aa,,4k,baseline,60,target4,88,88,88,0.17334489524364471,True,True,0.0,0.0,0.0
20260623_144134,4,960130,486679,Ch1,4k:YM4aa_baseline_70,1,YM4aa,,4k,baseline,70,target1,30,29,30,0.33874934911727905,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_144134,4,960130,486679,Ch1,4k:YM4aa_baseline_70,1,YM4aa,,4k,baseline,70,target2,38,39,38,0.4250514507293701,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_144134,4,960130,486679,Ch1,4k:YM4aa_baseline_70,1,YM4aa,,4k,baseline,70,target3,50,51,50,0.4348984360694885,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_144134,4,960130,486679,Ch1,4k:YM4aa_baseline_70,1,YM4aa,,4k,baseline,70,target4,82,82,82,0.17683015763759613,True,True,0.0,0.0,0.0
20260623_144134,4,960130,486679,Ch1,4k:YM4aa_baseline_80,10,YM4aa,,4k,baseline,80,target1,26,25,26,0.3585270643234253,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_144134,4,960130,486679,Ch1,4k:YM4aa_baseline_80,10,YM4aa,,4k,baseline,80,target2,33,35,33,0.3265901207923889,False,True,0.08191994535519126,0.0,0.08191994535519126
20260623_144134,4,960130,486679,Ch1,4k:YM4aa_baseline_80,10,YM4aa,,4k,baseline,80,target3,46,46,46,0.4038875997066498,True,True,0.0,0.0,0.0
20260623_144134,4,960130,486679,Ch1,4k:YM4aa_baseline_80,10,YM4aa,,4k,baseline,80,target4,80,77,80,0.2024729698896408,False,True,0.12287991803278689,0.0,0.12287991803278689
20260623_144134,4,960130,486679,Ch1,8k:YM4aa_baseline_20,5,YM4aa,,8k,baseline,20,target1,46,46,46,0.17109811305999756,True,True,0.0,0.0,0.0
20260623_144134,4,960130,486679,Ch1,8k:YM4aa_baseline_20,5,YM4aa,,8k,baseline,20,target2,56,55,56,0.30251890420913696,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_144134,4,960130,486679,Ch1,8k:YM4aa_baseline_20,5,YM4aa,,8k,baseline,20,target3,69,70,69,0.2249618023633957,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_144134,4,960130,486679,Ch1,8k:YM4aa_baseline_20,5,YM4aa,,8k,baseline,20,target4,86,100,86,0.06929053366184235,False,True,0.5734396174863388,0.0,0.5734396174863388
20260623_144134,4,960130,486679,Ch1,8k:YM4aa_baseline_50,9,YM4aa,,8k,baseline,50,target1,31,30,31,0.37537363171577454,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_144134,4,960130,486679,Ch1,8k:YM4aa_baseline_50,9,YM4aa,,8k,baseline,50,target2,40,40,40,0.4612289071083069,True,True,0.0,0.0,0.0
20260623_144134,4,960130,486679,Ch1,8k:YM4aa_baseline_50,9,YM4aa,,8k,baseline,50,target3,51,52,51,0.4619133174419403,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_144134,4,960130,486679,Ch1,8k:YM4aa_baseline_50,9,YM4aa,,8k,baseline,50,target4,82,84,82,0.17737920582294464,False,True,0.08191994535519126,0.0,0.08191994535519126
20260623_144134,4,960130,486679,Ch1,8k:YM4aa_baseline_80,7,YM4aa,,8k,baseline,80,target1,25,26,25,0.43308138847351074,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_144134,4,960130,486679,Ch1,8k:YM4aa_baseline_80,7,YM4aa,,8k,baseline,80,target2,36,35,36,0.39543455839157104,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_144134,4,960130,486679,Ch1,8k:YM4aa_baseline_80,7,YM4aa,,8k,baseline,80,target3,47,47,47,0.46707919239997864,True,True,0.0,0.0,0.0
20260623_144134,4,960130,486679,Ch1,8k:YM4aa_baseline_80,7,YM4aa,,8k,baseline,80,target4,81,78,81,0.18599656224250793,False,True,0.12287991803278689,0.0,0.12287991803278689
20260623_144134,4,960130,486679,Ch1,click:YM4aa_baseline_40,9,YM4aa,,click,baseline,40,target1,35,36,35,0.3227084279060364,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_144134,4,960130,486679,Ch1,click:YM4aa_baseline_40,9,YM4aa,,click,baseline,40,target2,46,45,46,0.4827713072299957,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_144134,4,960130,486679,Ch1,click:YM4aa_baseline_40,9,YM4aa,,click,baseline,40,target3,58,58,58,0.4887973964214325,True,True,0.0,0.0,0.0
20260623_144134,4,960130,486679,Ch1,click:YM4aa_baseline_40,9,YM4aa,,click,baseline,40,target4,87,89,87,0.18513311445713043,False,True,0.08191994535519126,0.0,0.08191994535519126
20260623_144134,4,960130,486679,Ch1,click:YM4aa_baseline_50,4,YM4aa,,click,baseline,50,target1,32,32,32,0.35955312848091125,True,True,0.0,0.0,0.0
20260623_144134,4,960130,486679,Ch1,click:YM4aa_baseline_50,4,YM4aa,,click,baseline,50,target2,43,42,43,0.4880808889865875,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_144134,4,960130,486679,Ch1,click:YM4aa_baseline_50,4,YM4aa,,click,baseline,50,target3,54,55,54,0.4225592315196991,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_144134,4,960130,486679,Ch1,click:YM4aa_baseline_50,4,YM4aa,,click,baseline,50,target4,84,85,84,0.19603486359119415,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_144134,4,960130,486679,Ch1,click:YM4aa_baseline_60,5,YM4aa,,click,baseline,60,target1,30,30,30,0.5125612020492554,True,True,0.0,0.0,0.0
20260623_144134,4,960130,486679,Ch1,click:YM4aa_baseline_60,5,YM4aa,,click,baseline,60,target2,41,40,41,0.6076681017875671,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_144134,4,960130,486679,Ch1,click:YM4aa_baseline_60,5,YM4aa,,click,baseline,60,target3,52,52,52,0.5861031413078308,True,True,0.0,0.0,0.0
20260623_144134,4,960130,486679,Ch1,click:YM4aa_baseline_60,5,YM4aa,,click,baseline,60,target4,81,82,81,0.20611174404621124,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_144134,4,960130,486679,Ch1,click:YM4aa_baseline_70,3,YM4aa,,click,baseline,70,target1,28,28,28,0.42902326583862305,True,True,0.0,0.0,0.0
20260623_144134,4,960130,486679,Ch1,click:YM4aa_baseline_70,3,YM4aa,,click,baseline,70,target2,39,38,39,0.6315861940383911,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_144134,4,960130,486679,Ch1,click:YM4aa_baseline_70,3,YM4aa,,click,baseline,70,target3,50,50,50,0.6175101399421692,True,True,0.0,0.0,0.0
