batch_id,run_number,cv_seed,train_seed,channel,signal_id,fold,subject,group,frequency,day,sound_level,target,true_idx,raw_pred_idx,adjusted_pred_idx,raw_conf,raw_is_corr,is_corr,raw_error_ms,adjusted_error_ms,adjustment_ms
20260623_144134,9,377086,684766,Ch1,10k:YM4aa_baseline_50,1,YM4aa,,10k,baseline,50,target1,32,32,32,0.3334612250328064,True,True,0.0,0.0,0.0
20260623_144134,9,377086,684766,Ch1,10k:YM4aa_baseline_50,1,YM4aa,,10k,baseline,50,target2,43,42,43,0.4399958848953247,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_144134,9,377086,684766,Ch1,10k:YM4aa_baseline_50,1,YM4aa,,10k,baseline,50,target3,55,55,55,0.3992432951927185,True,True,0.0,0.0,0.0
20260623_144134,9,377086,684766,Ch1,10k:YM4aa_baseline_50,1,YM4aa,,10k,baseline,50,target4,87,87,87,0.20385347306728363,True,True,0.0,0.0,0.0
20260623_144134,9,377086,684766,Ch1,10k:YM4aa_baseline_70,7,YM4aa,,10k,baseline,70,target1,30,30,30,0.3220548629760742,True,True,0.0,0.0,0.0
20260623_144134,9,377086,684766,Ch1,10k:YM4aa_baseline_70,7,YM4aa,,10k,baseline,70,target2,41,41,41,0.4186585545539856,True,True,0.0,0.0,0.0
20260623_144134,9,377086,684766,Ch1,10k:YM4aa_baseline_70,7,YM4aa,,10k,baseline,70,target3,53,53,53,0.4467145502567291,True,True,0.0,0.0,0.0
20260623_144134,9,377086,684766,Ch1,10k:YM4aa_baseline_70,7,YM4aa,,10k,baseline,70,target4,89,87,89,0.179839625954628,False,True,0.08191994535519126,0.0,0.08191994535519126
20260623_144134,9,377086,684766,Ch1,16k:YM4aa_baseline_30,9,YM4aa,,16k,baseline,30,target1,36,36,36,0.3160839080810547,True,True,0.0,0.0,0.0
20260623_144134,9,377086,684766,Ch1,16k:YM4aa_baseline_30,9,YM4aa,,16k,baseline,30,target2,47,46,47,0.5275939106941223,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_144134,9,377086,684766,Ch1,16k:YM4aa_baseline_30,9,YM4aa,,16k,baseline,30,target3,59,59,59,0.4600760340690613,True,True,0.0,0.0,0.0
20260623_144134,9,377086,684766,Ch1,16k:YM4aa_baseline_30,9,YM4aa,,16k,baseline,30,target4,91,91,91,0.1784122884273529,True,True,0.0,0.0,0.0
20260623_144134,9,377086,684766,Ch1,16k:YM4aa_baseline_60,6,YM4aa,,16k,baseline,60,target1,30,31,30,0.35515356063842773,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_144134,9,377086,684766,Ch1,16k:YM4aa_baseline_60,6,YM4aa,,16k,baseline,60,target2,42,42,42,0.3909080922603607,True,True,0.0,0.0,0.0
20260623_144134,9,377086,684766,Ch1,16k:YM4aa_baseline_60,6,YM4aa,,16k,baseline,60,target3,54,54,54,0.3501545488834381,True,True,0.0,0.0,0.0
20260623_144134,9,377086,684766,Ch1,16k:YM4aa_baseline_60,6,YM4aa,,16k,baseline,60,target4,89,88,89,0.18933701515197754,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_144134,9,377086,684766,Ch1,4k:YM4aa_baseline_40,7,YM4aa,,4k,baseline,40,target1,47,47,47,0.18088603019714355,True,True,0.0,0.0,0.0
20260623_144134,9,377086,684766,Ch1,4k:YM4aa_baseline_40,7,YM4aa,,4k,baseline,40,target2,56,58,56,0.2509833872318268,False,True,0.08191994535519126,0.0,0.08191994535519126
20260623_144134,9,377086,684766,Ch1,4k:YM4aa_baseline_40,7,YM4aa,,4k,baseline,40,target3,73,71,73,0.2645317316055298,False,True,0.08191994535519126,0.0,0.08191994535519126
20260623_144134,9,377086,684766,Ch1,4k:YM4aa_baseline_40,7,YM4aa,,4k,baseline,40,target4,91,100,99,0.09225212037563324,False,False,0.3686397540983607,0.32767978142076504,0.04095997267759563
20260623_144134,9,377086,684766,Ch1,4k:YM4aa_baseline_60,6,YM4aa,,4k,baseline,60,target1,35,34,35,0.3395773470401764,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_144134,9,377086,684766,Ch1,4k:YM4aa_baseline_60,6,YM4aa,,4k,baseline,60,target2,44,44,44,0.5708472728729248,True,True,0.0,0.0,0.0
20260623_144134,9,377086,684766,Ch1,4k:YM4aa_baseline_60,6,YM4aa,,4k,baseline,60,target3,56,56,56,0.4587124288082123,True,True,0.0,0.0,0.0
20260623_144134,9,377086,684766,Ch1,4k:YM4aa_baseline_60,6,YM4aa,,4k,baseline,60,target4,88,88,88,0.1843220740556717,True,True,0.0,0.0,0.0
20260623_144134,9,377086,684766,Ch1,4k:YM4aa_baseline_70,4,YM4aa,,4k,baseline,70,target1,30,29,30,0.3425447344779968,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_144134,9,377086,684766,Ch1,4k:YM4aa_baseline_70,4,YM4aa,,4k,baseline,70,target2,38,39,38,0.44929003715515137,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_144134,9,377086,684766,Ch1,4k:YM4aa_baseline_70,4,YM4aa,,4k,baseline,70,target3,50,51,50,0.44032737612724304,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_144134,9,377086,684766,Ch1,4k:YM4aa_baseline_70,4,YM4aa,,4k,baseline,70,target4,82,82,82,0.19000913202762604,True,True,0.0,0.0,0.0
20260623_144134,9,377086,684766,Ch1,4k:YM4aa_baseline_80,6,YM4aa,,4k,baseline,80,target1,26,25,26,0.3451682925224304,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_144134,9,377086,684766,Ch1,4k:YM4aa_baseline_80,6,YM4aa,,4k,baseline,80,target2,33,35,33,0.32728660106658936,False,True,0.08191994535519126,0.0,0.08191994535519126
20260623_144134,9,377086,684766,Ch1,4k:YM4aa_baseline_80,6,YM4aa,,4k,baseline,80,target3,46,47,46,0.36263585090637207,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_144134,9,377086,684766,Ch1,4k:YM4aa_baseline_80,6,YM4aa,,4k,baseline,80,target4,80,77,80,0.16021284461021423,False,True,0.12287991803278689,0.0,0.12287991803278689
20260623_144134,9,377086,684766,Ch1,8k:YM4aa_baseline_20,9,YM4aa,,8k,baseline,20,target1,46,47,46,0.17585672438144684,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_144134,9,377086,684766,Ch1,8k:YM4aa_baseline_20,9,YM4aa,,8k,baseline,20,target2,56,56,56,0.2749212980270386,True,True,0.0,0.0,0.0
20260623_144134,9,377086,684766,Ch1,8k:YM4aa_baseline_20,9,YM4aa,,8k,baseline,20,target3,69,70,69,0.19976560771465302,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_144134,9,377086,684766,Ch1,8k:YM4aa_baseline_20,9,YM4aa,,8k,baseline,20,target4,86,100,86,0.07143282890319824,False,True,0.5734396174863388,0.0,0.5734396174863388
20260623_144134,9,377086,684766,Ch1,8k:YM4aa_baseline_50,3,YM4aa,,8k,baseline,50,target1,31,30,31,0.390595406293869,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_144134,9,377086,684766,Ch1,8k:YM4aa_baseline_50,3,YM4aa,,8k,baseline,50,target2,40,40,40,0.49496620893478394,True,True,0.0,0.0,0.0
20260623_144134,9,377086,684766,Ch1,8k:YM4aa_baseline_50,3,YM4aa,,8k,baseline,50,target3,51,52,51,0.4932916462421417,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_144134,9,377086,684766,Ch1,8k:YM4aa_baseline_50,3,YM4aa,,8k,baseline,50,target4,82,84,82,0.1670343428850174,False,True,0.08191994535519126,0.0,0.08191994535519126
