batch_id,run_number,cv_seed,train_seed,channel,signal_id,fold,subject,group,frequency,day,sound_level,target,true_idx,raw_pred_idx,adjusted_pred_idx,raw_conf,raw_is_corr,is_corr,raw_error_ms,adjusted_error_ms,adjustment_ms
20260623_144134,8,847301,188193,Ch1,10k:YM4aa_baseline_50,1,YM4aa,,10k,baseline,50,target1,32,32,32,0.4241814911365509,True,True,0.0,0.0,0.0
20260623_144134,8,847301,188193,Ch1,10k:YM4aa_baseline_50,1,YM4aa,,10k,baseline,50,target2,43,43,43,0.4886487126350403,True,True,0.0,0.0,0.0
20260623_144134,8,847301,188193,Ch1,10k:YM4aa_baseline_50,1,YM4aa,,10k,baseline,50,target3,55,55,55,0.547719419002533,True,True,0.0,0.0,0.0
20260623_144134,8,847301,188193,Ch1,10k:YM4aa_baseline_50,1,YM4aa,,10k,baseline,50,target4,87,88,87,0.21289846301078796,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_144134,8,847301,188193,Ch1,10k:YM4aa_baseline_70,9,YM4aa,,10k,baseline,70,target1,30,31,30,0.2918510138988495,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_144134,8,847301,188193,Ch1,10k:YM4aa_baseline_70,9,YM4aa,,10k,baseline,70,target2,41,40,41,0.38202181458473206,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_144134,8,847301,188193,Ch1,10k:YM4aa_baseline_70,9,YM4aa,,10k,baseline,70,target3,53,53,53,0.4625042676925659,True,True,0.0,0.0,0.0
20260623_144134,8,847301,188193,Ch1,10k:YM4aa_baseline_70,9,YM4aa,,10k,baseline,70,target4,89,87,89,0.16296687722206116,False,True,0.08191994535519126,0.0,0.08191994535519126
20260623_144134,8,847301,188193,Ch1,16k:YM4aa_baseline_30,5,YM4aa,,16k,baseline,30,target1,36,36,36,0.27563413977622986,True,True,0.0,0.0,0.0
20260623_144134,8,847301,188193,Ch1,16k:YM4aa_baseline_30,5,YM4aa,,16k,baseline,30,target2,47,46,47,0.4393221139907837,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_144134,8,847301,188193,Ch1,16k:YM4aa_baseline_30,5,YM4aa,,16k,baseline,30,target3,59,59,59,0.453641802072525,True,True,0.0,0.0,0.0
20260623_144134,8,847301,188193,Ch1,16k:YM4aa_baseline_30,5,YM4aa,,16k,baseline,30,target4,91,91,91,0.16880860924720764,True,True,0.0,0.0,0.0
20260623_144134,8,847301,188193,Ch1,16k:YM4aa_baseline_60,7,YM4aa,,16k,baseline,60,target1,30,31,30,0.38685503602027893,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_144134,8,847301,188193,Ch1,16k:YM4aa_baseline_60,7,YM4aa,,16k,baseline,60,target2,42,42,42,0.40415942668914795,True,True,0.0,0.0,0.0
20260623_144134,8,847301,188193,Ch1,16k:YM4aa_baseline_60,7,YM4aa,,16k,baseline,60,target3,54,54,54,0.434461772441864,True,True,0.0,0.0,0.0
20260623_144134,8,847301,188193,Ch1,16k:YM4aa_baseline_60,7,YM4aa,,16k,baseline,60,target4,89,88,89,0.20877018570899963,False,True,0.04095997267759563,0.0,0.04095997267759563
20260623_144134,8,847301,188193,Ch1,4k:YM4aa_baseline_40,7,YM4aa,,4k,baseline,40,target1,47,47,47,0.16912786662578583,True,True,0.0,0.0,0.0
20260623_144134,8,847301,188193,Ch1,4k:YM4aa_baseline_40,7,YM4aa,,4k,baseline,40,target2,56,58,56,0.2272024005651474,False,True,0.08191994535519126,0.0,0.08191994535519126
20260623_144134,8,847301,188193,Ch1,4k:YM4aa_baseline_40,7,YM4aa,,4k,baseline,40,target3,73,71,73,0.22754059731960297,False,True,0.08191994535519126,0.0,0.08191994535519126
20260623_144134,8,847301,188193,Ch1,4k:YM4aa_baseline_40,7,YM4aa,,4k,baseline,40,target4,91,100,99,0.08496435731649399,False,False,0.3686397540983607,0.32767978142076504,0.04095997267759563
